A11,A12,A13, A14,A2,A30,A31,A32,A33,A34,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A410,A5,A61,A62,A63,A64,A65,A71,A72,A73,A74,A75,A8,A91,A92,A93,A94,A95,A101,A102,A103,A11,A121,A122,A123,A124,A13,A141,A142,A143,A151,A152,A153,A16,A171,A172,A173,A174,A18,A191,A192,A201,A202,Good/Bad
0.0,0,0.0,1,0.20588235294117646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07252118410916694,0,1,0,0,0,0,0,1,0,0,0.6666666666666666,0,1,0,0,0,1,0,0,1.0,0,1,0,0,0.08928571428571429,0,0,1,1,0,0,0.0,0,1,0,0,0.0,1,0,1,0,0
1.0,0,0.0,0,0.29411764705882354,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.08281060856168153,1,0,0,0,0,0,0,0,0,1,1.0,0,1,0,0,0,0,0,1,1.0,1,0,0,0,0.6964285714285714,0,0,1,0,1,0,0.0,0,1,0,0,0.0,0,1,1,0,0
1.0,0,0.0,0,0.08823529411764706,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.11362385825905139,1,0,0,0,0,0,0,0,0,1,0.6666666666666666,0,0,1,0,0,1,0,0,1.0,1,0,0,0,0.5892857142857143,0,0,1,0,1,0,0.0,0,1,0,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.11764705882352941,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.06393749312204247,1,0,0,0,0,0,0,1,0,0,1.0,0,1,0,0,0,0,0,1,0.3333333333333333,1,0,0,0,0.17857142857142858,0,0,1,0,1,0,0.3333333333333333,0,0,0,1,0.0,0,1,1,0,0
0.0,1,0.0,0,0.20588235294117646,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.05749972488169913,1,0,0,0,0,0,1,0,0,0,1.0,0,1,0,0,0,1,0,0,0.0,0,1,0,0,0.14285714285714285,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,0
0.0,1,0.0,0,0.47058823529411764,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6802024870694399,0,1,0,0,0,0,0,1,0,0,0.0,0,0,1,0,0,1,0,0,1.0,0,0,0,1,0.5,0,0,1,0,0,1,0.0,0,0,1,0,1.0,0,1,1,0,1
1.0,0,0.0,0,0.20588235294117646,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.10999229668757565,0,1,0,0,0,0,0,0,1,0,1.0,0,0,1,0,0,1,0,0,0.6666666666666666,0,0,1,0,0.19642857142857142,0,0,1,0,1,0,0.0,0,0,0,1,1.0,0,1,1,0,0
1.0,0,0.0,0,0.11764705882352941,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.04721030042918455,1,0,0,0,0,0,0,0,1,0,1.0,0,0,1,0,0,1,0,0,0.6666666666666666,1,0,0,0,0.16071428571428573,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,1
0.0,0,0.0,1,0.11764705882352941,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.020248706943985915,1,0,0,0,0,0,0,0,0,1,1.0,0,0,1,0,0,1,0,0,1.0,1,0,0,0,0.6607142857142857,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,0
1.0,0,0.0,0,0.11764705882352941,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.06377242214152086,1,0,0,0,0,0,0,0,0,1,1.0,0,0,1,0,0,1,0,0,0.6666666666666666,1,0,0,0,0.625,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.11764705882352941,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.030097942115109497,0,0,0,0,1,0,0,0,0,1,1.0,0,1,0,0,0,1,0,0,0.6666666666666666,0,1,0,0,0.25,1,0,0,0,1,0,0.0,0,1,0,0,1.0,1,0,1,0,1
0.0,0,1.0,0,0.29411764705882354,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.18526466380543632,0,0,0,0,1,0,0,0,0,1,1.0,0,0,1,0,0,0,1,0,1.0,0,0,0,1,0.017857142857142856,0,0,1,1,0,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,0
0.0,1,0.0,0,0.11764705882352941,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05876526906569825,0,0,0,1,0,0,0,0,0,1,1.0,0,0,1,0,0,1,0,0,1.0,1,0,0,0,0.625,0,0,1,0,1,0,0.0,0,0,1,0,0.0,0,1,1,0,0
0.0,1,0.0,0,0.7352941176470589,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8635963464289644,1,0,0,0,0,0,1,0,0,0,0.6666666666666666,0,0,1,0,0,1,0,0,1.0,0,0,0,1,0.6964285714285714,0,0,1,1,0,0,0.0,0,0,1,0,0.0,0,1,1,0,1
0.0,0,0.0,1,0.11764705882352941,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.09695168922636734,0,0,0,0,1,0,0,0,1,0,1.0,0,1,0,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.75,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,1,0.0,0,0.20588235294117646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.13051612193243095,0,1,0,0,0,0,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1.0,0,0,1,0,0.26785714285714285,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,1,0.0,0,0.47058823529411764,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.11483437878287664,1,0,0,0,0,0,0,0,0,1,1.0,0,0,1,0,0,1,0,0,1.0,1,0,0,0,0.30357142857142855,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,1,0.0,0,0.23529411764705882,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.3745460548035655,0,0,0,0,1,0,0,0,1,0,0.6666666666666666,0,0,1,0,0,1,0,0,1.0,0,1,0,0,0.30357142857142855,1,0,0,1,0,0,0.3333333333333333,0,0,0,1,1.0,0,1,1,0,0
0.0,0,0.0,1,0.29411764705882354,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.06707384175195334,0,1,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,1,0,0,1.0,1,0,0,0,0.39285714285714285,0,0,1,1,0,0,0.0,0,1,0,0,0.0,1,0,1,0,0
0.0,1,0.0,0,0.47058823529411764,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.11406404754044239,1,0,0,0,0,0,0,0,1,0,1.0,0,0,1,0,0,1,0,0,1.0,0,0,1,0,0.08928571428571429,0,0,1,1,0,0,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.029411764705882353,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.03752613623858259,1,0,0,0,0,0,0,1,0,0,0.6666666666666666,0,1,0,0,0,1,0,0,0.3333333333333333,1,0,0,0,0.08928571428571429,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,1,0.0,0,0.07352941176470588,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.09183448883019699,1,0,0,0,0,0,0,0,1,0,1.0,0,0,1,0,0,1,0,0,0.6666666666666666,0,0,1,0,0.2857142857142857,0,0,1,1,0,0,0.0,0,0,1,0,0.0,0,1,1,0,0
0.0,0,0.0,1,0.11764705882352941,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.12077693408165512,0,0,0,0,1,0,1,0,0,0,0.3333333333333333,0,0,0,1,0,1,0,0,1.0,0,0,1,0,0.125,0,0,1,1,0,0,0.0,0,0,1,0,0.0,0,1,1,0,0
0.0,1,0.0,0,0.29411764705882354,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6431165401122483,1,0,0,0,0,0,0,1,0,0,0.3333333333333333,0,0,1,0,0,0,1,0,0.6666666666666666,0,0,1,0,0.35714285714285715,0,0,1,0,1,0,0.3333333333333333,0,0,0,1,1.0,0,1,1,0,1
0.0,0,0.0,1,0.20588235294117646,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.34158688235941453,1,0,0,0,0,0,0,0,0,1,0.3333333333333333,0,0,1,0,0,1,0,0,1.0,0,0,0,1,0.35714285714285715,1,0,0,0,1,0,0.3333333333333333,0,0,0,1,1.0,0,1,1,0,1
0.0,1,0.0,0,0.11764705882352941,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.32067789149334214,1,0,0,0,0,0,0,0,1,0,0.3333333333333333,0,0,1,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.23214285714285715,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,0
1.0,0,0.0,0,0.29411764705882354,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4110817651590184,0,0,0,0,1,0,1,0,0,0,0.0,0,1,0,0,0,1,0,0,0.3333333333333333,0,1,0,0,0.19642857142857142,0,0,1,0,1,0,0.0,0,0,1,0,0.0,0,1,0,1,0
0.0,1,0.0,0,0.14705882352941177,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06382744580169473,0,0,1,0,0,0,0,0,0,1,0.0,0,0,0,1,0,1,0,0,0.3333333333333333,1,0,0,0,0.2857142857142857,0,0,1,0,1,0,0.0,0,0,1,0,0.0,0,1,1,0,0
0.0,1,0.0,0,0.029411764705882353,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.06597336854847584,0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.21428571428571427,1,0,0,0,1,0,0.3333333333333333,0,0,1,0,1.0,1,0,1,0,0
0.0,0,1.0,0,0.16176470588235295,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.007813359744690216,1,0,0,0,0,0,1,0,0,0,1.0,0,1,0,0,0,1,0,0,1.0,0,1,0,0,0.07142857142857142,0,0,1,1,0,0,0.0,0,0,1,0,0.0,0,1,1,0,0
0.0,1,0.0,0,0.20588235294117646,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.33069219764498736,1,0,0,0,0,0,0,0,1,0,0.6666666666666666,0,0,1,0,0,1,0,0,0.6666666666666666,1,0,0,0,0.16071428571428573,0,0,1,1,0,0,0.0,0,1,0,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.47058823529411764,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.4184549356223176,1,0,0,0,0,0,0,1,0,0,1.0,0,1,0,0,0,1,0,0,0.3333333333333333,1,0,0,0,0.10714285714285714,0,1,0,0,1,0,0.3333333333333333,0,0,1,0,0.0,0,1,1,0,1
1.0,0,0.0,0,0.11764705882352941,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.07868383404864092,0,0,1,0,0,0,0,0,0,1,0.6666666666666666,0,0,0,1,0,1,0,0,0.0,1,0,0,0,0.2857142857142857,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.6470588235294118,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.18311874105865522,0,0,0,0,1,0,0,0,0,1,1.0,0,0,1,0,0,1,0,0,0.0,1,0,0,0,0.5,0,0,1,0,1,0,0.0,0,0,1,0,0.0,0,1,1,0,0
1.0,0,0.0,0,0.5588235294117647,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3809838230439089,0,0,0,0,1,0,0,0,1,0,1.0,0,1,0,0,0,1,0,0,0.6666666666666666,0,0,1,0,0.19642857142857142,0,0,1,0,1,0,0.0,0,0,0,1,0.0,0,1,1,0,1
1.0,0,0.0,0,0.08823529411764706,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.10355452844723231,0,0,0,0,1,0,1,0,0,0,0.3333333333333333,0,1,0,0,0,0,1,0,0.6666666666666666,1,0,0,0,0.14285714285714285,0,0,1,1,0,0,0.3333333333333333,0,0,1,0,0.0,1,0,0,1,0
1.0,0,0.0,0,0.4264705882352941,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.22180037416088919,0,0,1,0,0,0,0,1,0,0,0.0,0,1,0,0,0,1,0,0,1.0,0,0,1,0,0.07142857142857142,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,1
0.0,1,0.0,0,0.11764705882352941,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.116430064927919,0,0,1,0,0,0,0,0,1,0,0.6666666666666666,1,0,0,0,0,1,0,0,0.6666666666666666,0,0,1,0,0.30357142857142855,0,0,1,0,1,0,0.0,0,0,0,1,0.0,0,1,1,0,0
1.0,0,0.0,0,0.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0872125013755915,1,0,0,0,0,0,0,1,0,0,0.6666666666666666,0,1,0,0,0,1,0,0,0.3333333333333333,1,0,0,0,0.10714285714285714,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,0,1,1,0,1
0.0,0,0.0,1,0.29411764705882354,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.1990756025090789,1,0,0,0,0,0,0,0,0,1,1.0,0,1,0,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.39285714285714285,0,0,1,1,0,0,0.3333333333333333,0,0,0,1,0.0,0,1,1,0,0
0.0,0,0.0,1,0.11764705882352941,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.08352591614394189,1,0,0,0,0,0,0,1,0,0,0.6666666666666666,0,0,1,0,0,1,0,0,0.3333333333333333,1,0,0,0,0.08928571428571429,0,0,1,1,0,0,0.0,0,1,0,0,0.0,1,0,1,0,0
0.0,0,1.0,0,0.08823529411764706,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0292175635523275,1,0,0,0,0,0,0,0,0,1,1.0,0,0,1,0,0,1,0,0,1.0,0,0,0,1,0.7857142857142857,0,0,1,0,0,1,0.3333333333333333,0,0,1,0,0.0,0,1,1,0,0
0.0,1,0.0,0,0.20588235294117646,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.09210960713106636,0,0,0,0,1,0,1,0,0,0,1.0,0,1,0,0,0,1,0,0,0.6666666666666666,1,0,0,0,0.14285714285714285,0,0,1,1,0,0,0.0,0,0,1,0,0.0,1,0,1,0,1
1.0,0,0.0,0,0.11764705882352941,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.10294926818531969,1,0,0,0,0,0,0,1,0,0,1.0,0,0,1,0,0,1,0,0,0.3333333333333333,0,1,0,0,0.19642857142857142,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,0
1.0,0,0.0,0,0.11764705882352941,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.02481567073841752,1,0,0,0,0,0,0,1,0,0,1.0,0,0,0,1,0,1,0,0,0.3333333333333333,1,0,0,0,0.375,0,0,1,0,1,0,0.0,0,1,0,0,0.0,1,0,1,0,0
0.0,1,0.0,0,0.11764705882352941,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.021404203807637284,1,0,0,0,0,0,0,1,0,0,1.0,0,0,1,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.19642857142857142,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,1
0.0,1,0.0,0,0.11764705882352941,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.08858809287993838,1,0,0,0,0,1,0,0,0,0,1.0,0,0,1,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.26785714285714285,0,0,1,0,1,0,0.3333333333333333,0,0,0,1,0.0,0,1,1,0,0
1.0,0,0.0,0,0.11764705882352941,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.1787718719049191,1,0,0,0,0,0,0,1,0,0,0.6666666666666666,0,1,0,0,0,0,1,0,0.3333333333333333,1,0,0,0,0.17857142857142858,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,1
0.0,1,0.0,0,0.6470588235294118,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.45322988885220644,0,0,0,0,1,0,0,0,1,0,0.0,0,1,0,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.08928571428571429,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,0
1.0,0,0.0,0,0.47058823529411764,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.36519203257400684,1,0,0,0,0,0,0,1,0,0,1.0,0,0,1,0,0,1,0,0,0.6666666666666666,0,1,0,0,0.17857142857142858,0,1,0,0,1,0,0.0,0,0,1,0,0.0,0,1,1,0,1
0.0,0,0.0,1,0.16176470588235295,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1352481567073842,1,0,0,0,0,0,1,0,0,0,0.3333333333333333,0,0,1,0,0,1,0,0,0.6666666666666666,0,1,0,0,0.14285714285714285,1,0,0,0,1,0,0.3333333333333333,0,1,0,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.20588235294117646,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.09541102674149884,1,0,0,0,0,0,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1.0,0,0,0,1,0.5,1,0,0,0,0,1,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.8235294117647058,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.544404093760317,0,1,0,0,0,0,0,0,1,0,0.3333333333333333,0,1,0,0,0,1,0,0,1.0,1,0,0,0,0.03571428571428571,0,0,1,0,1,0,0.0,0,0,1,0,0.0,0,1,1,0,0
0.0,0,0.0,1,0.11764705882352941,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.05447342357213602,0,0,0,0,1,0,0,0,0,1,1.0,0,1,0,0,0,1,0,0,0.3333333333333333,1,0,0,0,0.3392857142857143,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,0,1,1,0,0
0.0,0,0.0,1,0.3382352941176471,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.46016287003411466,0,0,0,1,0,0,0,1,0,0,0.3333333333333333,0,0,1,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.14285714285714285,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,0
0.0,1,0.0,0,0.11764705882352941,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.028392208649719378,0,0,1,0,0,0,0,1,0,0,1.0,0,0,1,0,0,1,0,0,0.6666666666666666,1,0,0,0,0.8392857142857143,0,0,1,0,1,0,0.0,0,1,0,0,0.0,1,0,1,0,1
0.0,1,0.0,0,0.16176470588235295,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.13634862991086166,0,0,0,0,1,0,0,0,1,0,1.0,0,0,1,0,0,0,0,1,0.3333333333333333,1,0,0,0,0.2857142857142857,1,0,0,0,1,0,0.6666666666666666,0,0,1,0,0.0,0,1,1,0,0
0.0,0,1.0,0,0.11764705882352941,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.08974358974358974,1,0,0,0,0,0,0,1,0,0,0.3333333333333333,0,1,0,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.44642857142857145,0,0,1,1,0,0,0.0,0,1,0,0,0.0,0,1,1,0,0
0.0,0,1.0,0,0.029411764705882353,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.025255860019808517,0,0,0,1,0,0,1,0,0,0,0.3333333333333333,0,0,0,1,0,1,0,0,0.3333333333333333,1,0,0,0,0.14285714285714285,0,0,1,0,1,0,0.0,1,0,0,0,0.0,1,0,0,1,0
0.0,1,0.0,0,0.47058823529411764,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2500825354902608,1,0,0,0,0,0,1,0,0,0,1.0,0,1,0,0,0,1,0,0,0.0,0,0,0,1,0.19642857142857142,0,0,1,0,1,0,0.0,0,0,0,1,0.0,0,1,1,0,0
1.0,0,0.0,0,0.3382352941176471,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1742049081104875,1,0,0,0,0,0,0,1,0,0,0.6666666666666666,0,0,1,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.14285714285714285,0,0,1,0,1,0,0.0,0,0,0,1,0.0,1,0,1,0,0
1.0,0,0.0,0,0.20588235294117646,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.12171233630461098,1,0,0,0,0,0,0,1,0,0,0.3333333333333333,0,0,1,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.05357142857142857,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,1
0.0,0,0.0,1,0.25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.11213821943435677,1,0,0,0,0,0,1,0,0,0,1.0,0,1,0,0,0,1,0,0,1.0,0,1,0,0,0.07142857142857142,0,0,1,0,1,0,0.0,0,0,1,0,0.0,0,1,1,0,0
0.0,1,0.0,0,0.6470588235294118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.18245845713656872,0,1,0,0,0,0,0,0,1,0,1.0,0,0,1,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.19642857142857142,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,0
1.0,0,0.0,0,0.029411764705882353,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.03356443270606361,1,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,0,1,0,0,1.0,0,0,0,1,0.35714285714285715,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,0,1,1,0,0
0.0,0,0.0,1,0.11764705882352941,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0237702211951139,0,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,1,0,0,0.6666666666666666,0,0,1,0,0.5714285714285714,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,0,1,1,0,0
1.0,0,0.0,0,0.47058823529411764,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.2817761637504127,1,0,0,0,0,0,0,1,0,0,0.6666666666666666,0,0,1,0,0,0,0,1,0.3333333333333333,0,1,0,0,0.16071428571428573,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.20588235294117646,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0732915153516012,0,0,0,1,0,0,0,0,0,1,1.0,0,0,1,0,0,1,0,0,1.0,0,0,1,0,0.48214285714285715,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.029411764705882353,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.060305931550566745,0,1,0,0,0,0,0,0,0,1,0.3333333333333333,0,0,1,0,0,1,0,0,1.0,0,0,0,1,0.4107142857142857,1,0,0,0,0,1,0.0,0,0,1,0,1.0,0,1,1,0,0
0.0,0,0.0,1,0.08823529411764706,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.09210960713106636,1,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0,0,1,0,0,1.0,0,1,0,0,0.3392857142857143,0,0,1,0,1,0,0.0,0,0,1,0,0.0,0,1,0,1,0
0.0,0,1.0,0,0.47058823529411764,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.30802244965335096,1,0,0,0,0,0,0,1,0,0,1.0,0,0,1,0,0,1,0,0,0.0,0,0,1,0,0.08928571428571429,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,1,0.0,0,0.29411764705882354,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.41311764058545175,0,0,0,1,0,0,0,0,0,1,0.3333333333333333,0,1,0,0,0,1,0,0,1.0,0,0,0,1,0.17857142857142858,0,0,1,1,0,0,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,1,0.0,0,0.29411764705882354,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.3695939253879168,0,1,0,0,0,0,0,0,1,0,1.0,0,0,1,0,0,1,0,0,1.0,0,0,1,0,0.30357142857142855,0,0,1,1,0,0,0.0,0,0,0,1,0.0,0,1,1,0,0
1.0,0,0.0,0,0.11764705882352941,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.056784417299438755,1,0,0,0,0,0,0,1,0,0,0.3333333333333333,0,1,0,0,0,1,0,0,1.0,0,0,1,0,0.017857142857142856,0,0,1,1,0,0,0.0,0,0,1,0,0.0,1,0,1,0,1
1.0,0,0.0,0,0.07352941176470588,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.057114559260482006,0,1,0,0,0,0,0,0,0,1,0.6666666666666666,0,0,1,0,0,0,0,1,1.0,1,0,0,0,0.5178571428571429,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,1.0,1,0,0,1,0
1.0,0,0.0,0,0.11764705882352941,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.004897105755474854,1,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,1,0,0,0.0,0,0,1,0,0.4642857142857143,1,0,0,0,1,0,0.0,0,1,0,0,0.0,1,0,1,0,0
0.0,1,0.0,0,0.29411764705882354,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1794871794871795,0,1,0,0,0,0,0,0,1,0,0.3333333333333333,0,0,1,0,0,1,0,0,0.6666666666666666,0,0,1,0,0.3392857142857143,1,0,0,0,1,0,0.3333333333333333,0,0,1,0,0.0,0,1,1,0,0
0.0,0,0.0,1,0.029411764705882353,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.09067899196654561,0,0,0,0,1,0,0,1,0,0,0.0,0,0,1,0,0,1,0,0,0.3333333333333333,1,0,0,0,0.26785714285714285,0,0,1,0,1,0,0.3333333333333333,0,1,0,0,1.0,1,0,1,0,0
0.0,0,0.0,1,0.29411764705882354,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.14427203697589963,0,1,0,0,0,0,0,0,0,1,0.6666666666666666,0,0,1,0,0,1,0,0,1.0,1,0,0,0,0.30357142857142855,0,0,1,0,1,0,0.0,0,0,1,0,1.0,0,1,1,0,0
0.0,0,0.0,1,0.20588235294117646,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.04429404643996919,1,0,0,0,0,0,1,0,0,0,1.0,0,1,0,0,0,1,0,0,0.0,0,1,0,0,0.19642857142857142,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.16176470588235295,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.055683944095961266,0,0,1,0,0,0,0,0,1,0,1.0,0,0,1,0,0,1,0,0,0.6666666666666666,0,1,0,0,0.30357142857142855,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,0,1,1,0,0
0.0,1,0.0,0,0.08823529411764706,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3883569935072081,1,0,0,0,0,1,0,0,0,0,0.3333333333333333,0,0,1,0,0,1,0,0,1.0,0,0,0,1,0.9107142857142857,1,0,0,0,0,1,0.0,0,0,0,1,0.0,0,1,1,0,0
